0.288877	0.500035	0.411416	
0.175240	0.231210	0.224121	
0.231673	0.355849	0.303050	
0.199783	0.283619	0.260327	
0.218080	0.318045	0.283196	
0.207932	0.297303	0.270977	
0.213262	0.306852	0.278132	
0.210336	0.300436	0.274931	
0.211862	0.302853	0.277389	
0.211051	0.300765	0.276893	
0.211528	0.301327	0.278061	
0.211349	0.300714	0.278414	
0.211549	0.300983	0.279278	
0.211568	0.301039	0.279940	
0.211700	0.301473	0.280780	
0.211782	0.301972	0.281593	
0.211895	0.302704	0.282486	
0.211990	0.303578	0.283399	
0.212087	0.304641	0.284362	
0.212170	0.305861	0.285356	
0.212241	0.307248	0.286389	
0.212293	0.308788	0.287452	
0.212326	0.310476	0.288546	
0.212336	0.312303	0.289666	
0.212319	0.314257	0.290811	
0.212275	0.316328	0.291976	
0.212200	0.318503	0.293157	
0.212094	0.320768	0.294349	
0.211955	0.323108	0.295549	
0.211782	0.325507	0.296751	
0.211576	0.327950	0.297951	
0.211336	0.330419	0.299141	
0.211062	0.332897	0.300318	
0.210756	0.335365	0.301475	
0.210420	0.337806	0.302605	
0.210054	0.340201	0.303703	
0.209661	0.342532	0.304762	
0.209243	0.344783	0.305777	
0.208804	0.346935	0.306740	
0.208345	0.348972	0.307647	
0.207871	0.350879	0.308490	
0.207385	0.352641	0.309266	
0.206890	0.354243	0.309968	
0.206389	0.355675	0.310592	
0.205888	0.356924	0.311133	
0.205388	0.357982	0.311588	
0.204894	0.358840	0.311953	
0.204410	0.359492	0.312225	
0.203939	0.359932	0.312402	
0.203485	0.360159	0.312484	
0.203050	0.360170	0.312468	
0.202639	0.359965	0.312356	
0.202254	0.359546	0.312147	
0.201897	0.358917	0.311843	
0.201571	0.358081	0.311446	
0.201279	0.357046	0.310958	
0.201023	0.355819	0.310383	
0.200805	0.354409	0.309724	
0.200626	0.352826	0.308987	
0.200487	0.351081	0.308175	
0.200390	0.349187	0.307294	
0.200336	0.347155	0.306350	
0.200325	0.345000	0.305350	
0.200358	0.342736	0.304300	
0.200436	0.340378	0.303206	
0.200557	0.337940	0.302076	
0.200723	0.335438	0.300918	
0.200932	0.332888	0.299737	
0.201184	0.330304	0.298543	
0.201479	0.327701	0.297341	
0.201815	0.325095	0.296140	
0.202192	0.322501	0.294947	
0.202609	0.319933	0.293769	
0.203063	0.317404	0.292612	
