0.324576	0.501359	0.378262	
0.326058	0.492575	0.376189	
0.327245	0.484513	0.373537	
0.328143	0.477215	0.370410	
0.328766	0.470705	0.366901	
0.329134	0.464990	0.363099	
0.329269	0.460063	0.359087	
0.329199	0.455905	0.354936	
0.328952	0.452491	0.350713	
0.328557	0.449788	0.346473	
0.328045	0.447758	0.342266	
0.327444	0.446361	0.338134	
0.326782	0.445555	0.334110	
0.326085	0.445297	0.330223	
0.325378	0.445546	0.326494	
0.324683	0.446261	0.322943	
0.324020	0.447401	0.319581	
0.323407	0.448929	0.316418	
0.322859	0.450809	0.313460	
0.322389	0.453009	0.310711	
0.322007	0.455495	0.308173	
0.321723	0.458240	0.305844	
0.321543	0.461217	0.303724	
0.321472	0.464399	0.301810	
0.321512	0.467765	0.300098	
0.321665	0.471293	0.298584	
0.321931	0.474964	0.297264	
0.322309	0.478759	0.296134	
0.322795	0.482661	0.295187	
0.323387	0.486654	0.294420	
0.324079	0.490724	0.293828	
0.324866	0.494857	0.293406	
0.325743	0.499038	0.293149	
0.326701	0.503255	0.293054	
0.327735	0.507496	0.293114	
0.328836	0.511749	0.293327	
0.329996	0.516001	0.293687	
0.331206	0.520240	0.294191	
0.332459	0.524456	0.294835	
0.333746	0.528636	0.295613	
0.335057	0.532770	0.296521	
0.336384	0.536845	0.297556	
0.337718	0.540850	0.298712	
0.339052	0.544774	0.299984	
0.340376	0.548606	0.301367	
0.341682	0.552335	0.302857	
0.342962	0.555949	0.304447	
0.344210	0.559439	0.306131	
0.345416	0.562793	0.307903	
0.346575	0.566002	0.309757	
0.347680	0.569057	0.311684	
0.348726	0.571946	0.313679	
0.349705	0.574664	0.315732	
0.350613	0.577200	0.317837	
0.351446	0.579548	0.319985	
0.352199	0.581701	0.322166	
0.352868	0.583654	0.324373	
0.353450	0.585400	0.326596	
0.353944	0.586936	0.328826	
0.354345	0.588258	0.331054	
0.354654	0.589363	0.333270	
0.354869	0.590251	0.335465	
0.354989	0.590920	0.337630	
0.355016	0.591371	0.339757	
0.354948	0.591605	0.341836	
0.354787	0.591624	0.343858	
0.354536	0.591431	0.345817	
0.354195	0.591030	0.347703	
0.353768	0.590426	0.349511	
0.353258	0.589625	0.351233	
0.352668	0.588633	0.352863	
0.352001	0.587458	0.354397	
0.351263	0.586107	0.355828	
0.350457	0.584591	0.357153	
0.349589	0.582917	0.358369	
0.348664	0.581096	0.359473	
0.347688	0.579138	0.360463	
0.346665	0.577053	0.361338	
0.345603	0.574854	0.362096	
0.344506	0.572552	0.362739	
0.343382	0.570157	0.363267	
0.342237	0.567683	0.363682	
0.341076	0.565139	0.363985	
0.339907	0.562539	0.364181	
0.338735	0.559894	0.364271	
0.337568	0.557216	0.364260	
0.336411	0.554514	0.364152	
