0.000000	0.000000	0.572958	0.572958
0.000075	0.000141	0.568227	0.562556
0.000298	0.000562	0.554006	0.531283
0.000652	0.001241	0.531879	0.481070
0.001097	0.002125	0.505092	0.416017
0.001599	0.003166	0.476303	0.339910
0.002140	0.004325	0.446959	0.255657
0.002713	0.005571	0.417523	0.165411
0.003316	0.006878	0.387929	0.070854
0.003950	0.008224	0.357960	-0.026557
0.004615	0.009585	0.327453	-0.125454
0.005309	0.010940	0.296364	-0.224513
0.006030	0.012266	0.264754	-0.322461
0.006773	0.013543	0.232750	-0.418098
0.007534	0.014752	0.200508	-0.510319
0.008311	0.015874	0.168195	-0.598127
0.009098	0.016895	0.135974	-0.680636
0.009891	0.017797	0.104002	-0.757075
0.010686	0.018570	0.072435	-0.826787
0.011481	0.019202	0.041423	-0.889220
0.012269	0.019683	0.011112	-0.943930
0.013049	0.020006	-0.018355	-0.990578
0.013816	0.020164	-0.046843	-1.028922
0.014567	0.020153	-0.074226	-1.058820
0.015299	0.019972	-0.100384	-1.080219
0.016008	0.019618	-0.125210	-1.093155
0.016692	0.019092	-0.148608	-1.097747
0.017349	0.018396	-0.170494	-1.094186
0.017975	0.017533	-0.190795	-1.082735
0.018569	0.016509	-0.209454	-1.063719
0.019130	0.015328	-0.226423	-1.037519
0.019654	0.013997	-0.241670	-1.004563
0.020142	0.012525	-0.255175	-0.965321
0.020592	0.010919	-0.266929	-0.920299
0.021004	0.009190	-0.276937	-0.870030
0.021376	0.007346	-0.285214	-0.815068
0.021709	0.005398	-0.291788	-0.755984
0.022003	0.003358	-0.296694	-0.693357
0.022257	0.001236	-0.299980	-0.627773
0.022473	-0.000957	-0.301702	-0.559816
0.022651	-0.003209	-0.301924	-0.490063
0.022792	-0.005509	-0.300718	-0.419086
0.022896	-0.007845	-0.298162	-0.347440
0.022965	-0.010207	-0.294340	-0.275667
0.023000	-0.012582	-0.289342	-0.204287
0.023003	-0.014962	-0.283261	-0.133800
0.022975	-0.017334	-0.276196	-0.064682
0.022918	-0.019690	-0.268245	0.002620
0.022834	-0.022020	-0.259511	0.067683
0.022724	-0.024314	-0.250098	0.130115
0.022590	-0.026565	-0.240109	0.189557
0.022434	-0.028764	-0.229648	0.245678
0.022258	-0.030904	-0.218818	0.298182
0.022064	-0.032979	-0.207720	0.346805
0.021853	-0.034982	-0.196454	0.391317
0.021629	-0.036909	-0.185117	0.431521
0.021392	-0.038754	-0.173802	0.467258
0.021145	-0.040513	-0.162599	0.498398
0.020888	-0.042184	-0.151593	0.524848
0.020625	-0.043764	-0.140866	0.546550
0.020356	-0.045250	-0.130492	0.563477
0.020083	-0.046643	-0.120544	0.575637
0.019808	-0.047941	-0.111084	0.583067
0.019531	-0.049146	-0.102173	0.585840
