0.000000	0.000000	0.572958	0.572958
0.000085	0.000232	0.567296	0.554729
0.000304	0.000810	0.553493	0.509967
0.000657	0.001735	0.531462	0.438389
0.001143	0.003007	0.501064	0.339544
0.001710	0.004456	0.466664	0.227473
0.002303	0.005902	0.432746	0.117007
0.002867	0.007154	0.403973	0.023913
0.003373	0.008110	0.382420	-0.043571
0.003830	0.008763	0.367431	-0.085338
0.004277	0.009215	0.355424	-0.110265
0.004773	0.009625	0.341325	-0.132231
0.005374	0.010158	0.320135	-0.165568
0.006117	0.010923	0.288689	-0.219803
0.007003	0.011935	0.246634	-0.296575
0.007999	0.013110	0.196541	-0.389071
0.009049	0.014292	0.143006	-0.484496
0.010089	0.015308	0.091125	-0.568476
0.011070	0.016023	0.044844	-0.629956
0.011971	0.016385	0.005759	-0.664773
0.012801	0.016436	-0.027229	-0.676792
0.013596	0.016296	-0.057328	-0.676347
0.014400	0.016118	-0.088550	-0.676539
0.015249	0.016031	-0.124163	-0.688641
0.016155	0.016101	-0.165432	-0.718231
0.017101	0.016302	-0.211069	-0.763376
0.018042	0.016532	-0.257584	-0.815432
0.018923	0.016644	-0.300386	-0.862143
0.019690	0.016500	-0.335259	-0.891959
0.020314	0.016019	-0.359700	-0.897995
0.020791	0.015199	-0.373658	-0.880283
0.021147	0.014123	-0.379429	-0.845643
0.021426	0.012923	-0.380782	-0.805275
0.021673	0.011736	-0.381611	-0.770892
0.021919	0.010663	-0.384596	-0.750735
0.022170	0.009728	-0.390331	-0.746879
0.022408	0.008877	-0.397197	-0.754710
0.022595	0.008000	-0.402020	-0.764712
0.022690	0.006969	-0.401257	-0.765920
0.022661	0.005684	-0.392308	-0.749806
0.022503	0.004109	-0.374488	-0.713226
0.022234	0.002286	-0.349328	-0.659456
0.021894	0.000317	-0.320114	-0.597018
0.021531	-0.001669	-0.290833	-0.536733
0.021187	-0.003556	-0.264898	-0.488016
0.020885	-0.005285	-0.244102	-0.455729
0.020622	-0.006869	-0.228142	-0.438669
0.020375	-0.008383	-0.214870	-0.430163
0.020108	-0.009940	-0.201155	-0.420513
0.019788	-0.011647	-0.184067	-0.400457
0.019397	-0.013567	-0.161960	-0.364391
0.018940	-0.015699	-0.135080	-0.312265
0.018442	-0.017976	-0.105507	-0.249534
0.017942	-0.020288	-0.076440	-0.185212
0.017481	-0.022522	-0.051114	-0.128740
0.017086	-0.024596	-0.031702	-0.086746
0.016761	-0.026489	-0.018616	-0.060865
0.016492	-0.028242	-0.010403	-0.047308
0.016247	-0.029946	-0.004283	-0.038290
0.015989	-0.031705	0.002888	-0.024808
0.015691	-0.033599	0.013536	0.000211
0.015343	-0.035659	0.028570	0.039491
0.014956	-0.037854	0.047115	0.090534
0.014558	-0.040100	0.066874	0.146554
0.014184	-0.042293	0.084973	0.198877
0.013863	-0.044341	0.098989	0.239954
0.013609	-0.046197	0.107792	0.265909
0.013418	-0.047872	0.111929	0.277769
0.013264	-0.049426	0.113417	0.280995
0.013117	-0.050953	0.115038	0.283504
0.012946	-0.052541	0.119382	0.292883
0.012734	-0.054243	0.127960	0.313766
0.012483	-0.056058	0.140712	0.346276
0.012210	-0.057934	0.156049	0.386058
0.011948	-0.059784	0.171433	0.425850
0.011728	-0.061516	0.184254	0.458035
0.011571	-0.063066	0.192724	0.477262
0.011482	-0.064418	0.196451	0.482224
0.011448	-0.065606	0.196531	0.476015
0.011446	-0.066706	0.195118	0.464979
0.011446	-0.067804	0.194647	0.456470
0.011427	-0.068967	0.196971	0.456301
0.011382	-0.070223	0.202711	0.466782
0.011320	-0.071548	0.211050	0.485994
0.011266	-0.072880	0.220022	0.508545
