0.000000	0.000000	0.572958	0.572958
-0.000776	0.000934	0.641390	0.494374
-0.002377	0.002099	0.784465	0.398771
-0.004273	0.002692	0.957609	0.354674
-0.006391	0.003189	1.155358	0.321053
-0.008404	0.003442	1.350943	0.310206
-0.010139	0.003625	1.530615	0.307181
-0.011414	0.003759	1.679717	0.310177
-0.012120	0.003916	1.789720	0.313128
-0.012182	0.004126	1.855039	0.313250
-0.011575	0.004422	1.873631	0.307896
-0.010300	0.004818	1.845934	0.295671
-0.008390	0.005323	1.774530	0.275824
-0.005899	0.005937	1.663615	0.248311
-0.002899	0.006651	1.518636	0.213600
0.000529	0.007453	1.345914	0.172583
0.004292	0.008327	1.152291	0.126455
0.008295	0.009252	0.944789	0.076606
0.012445	0.010208	0.730277	0.024523
0.016651	0.011175	0.515170	-0.028310
0.020833	0.012132	0.305175	-0.080486
0.024921	0.013062	0.105098	-0.130749
0.028856	0.013948	-0.081270	-0.178042
0.032594	0.014778	-0.251192	-0.221539
0.036104	0.015542	-0.402945	-0.260657
0.039366	0.016232	-0.535729	-0.295054
0.042371	0.016847	-0.649523	-0.324609
0.045117	0.017384	-0.744917	-0.349393
0.047610	0.017844	-0.822942	-0.369630
0.049859	0.018229	-0.884898	-0.385658
0.051878	0.018544	-0.932209	-0.397886
0.053679	0.018793	-0.966301	-0.406765
0.055276	0.018981	-0.988516	-0.412747
0.056682	0.019111	-1.000053	-0.416269
0.057906	0.019190	-1.001941	-0.417732
0.058960	0.019219	-0.995034	-0.417492
0.059851	0.019204	-0.980032	-0.415855
0.060588	0.019147	-0.957503	-0.413078
0.061177	0.019052	-0.927920	-0.409373
0.061626	0.018919	-0.891703	-0.404914
0.061941	0.018752	-0.849249	-0.399842
0.062130	0.018551	-0.800962	-0.394278
0.062202	0.018319	-0.747284	-0.388324
0.062165	0.018057	-0.688704	-0.382074
0.062031	0.017767	-0.625770	-0.375619
0.061810	0.017449	-0.559090	-0.369049
0.061515	0.017106	-0.489326	-0.362455
0.061159	0.016739	-0.417186	-0.355931
0.060756	0.016349	-0.343410	-0.349571
0.060319	0.015939	-0.268757	-0.343473
0.059862	0.015509	-0.193987	-0.337730
0.059399	0.015061	-0.119849	-0.332435
0.058944	0.014597	-0.047065	-0.327674
0.058509	0.014118	0.023680	-0.323523
0.058107	0.013624	0.091747	-0.320051
0.057749	0.013117	0.156554	-0.317316
0.057446	0.012597	0.217577	-0.315360
0.057207	0.012065	0.274355	-0.314216
0.057041	0.011521	0.326495	-0.313900
0.056955	0.010966	0.373666	-0.314417
0.056955	0.010398	0.415602	-0.315756
0.057047	0.009819	0.452103	-0.317896
0.057235	0.009226	0.483026	-0.320803
0.057521	0.008620	0.508289	-0.324431
0.057909	0.007999	0.527863	-0.328727
0.058399	0.007363	0.541773	-0.333625
0.058990	0.006710	0.550092	-0.339055
0.059683	0.006040	0.552939	-0.344939
0.060476	0.005350	0.550476	-0.351193
0.061366	0.004639	0.542904	-0.357728
0.062349	0.003906	0.530459	-0.364454
0.063423	0.003149	0.513410	-0.371275
0.064581	0.002367	0.492055	-0.378097
0.065820	0.001558	0.466715	-0.384824
0.067132	0.000720	0.437737	-0.391360
0.068513	-0.000147	0.405481	-0.397611
0.069956	-0.001047	0.370323	-0.403486
0.071453	-0.001979	0.332650	-0.408895
0.072997	-0.002946	0.292852	-0.413753
0.074582	-0.003948	0.251325	-0.417980
0.076199	-0.004988	0.208462	-0.421499
0.077842	-0.006065	0.164651	-0.424242
0.079502	-0.007181	0.120272	-0.426144
0.081173	-0.008336	0.075693	-0.427149
0.082847	-0.009532	0.031268	-0.427207
0.084518	-0.010768	-0.012665	-0.426277
0.086179	-0.012046	-0.055789	-0.424323
0.087823	-0.013365	-0.097807	-0.421318
0.089444	-0.014725	-0.138448	-0.417245
0.091037	-0.016126	-0.177462	-0.412091
0.092596	-0.017568	-0.214628	-0.405853
0.094116	-0.019050	-0.249747	-0.398536
0.095594	-0.020572	-0.282652	-0.390151
0.097025	-0.022133	-0.313198	-0.380715
0.098406	-0.023732	-0.341270	-0.370255
0.099734	-0.025368	-0.366778	-0.358800
0.101006	-0.027039	-0.389658	-0.346387
0.102220	-0.028745	-0.409871	-0.333059
0.103375	-0.030483	-0.427401	-0.318862
0.104470	-0.032253	-0.442256	-0.303846
0.105504	-0.034053	-0.454463	-0.288067
0.106476	-0.035881	-0.464073	-0.271581
0.107387	-0.037734	-0.471151	-0.254449
0.108238	-0.039612	-0.475782	-0.236733
0.109028	-0.041512	-0.478065	-0.218497
0.109760	-0.043433	-0.478114	-0.199806
0.110435	-0.045371	-0.476053	-0.180725
0.111054	-0.047326	-0.472018	-0.161321
0.111620	-0.049295	-0.466152	-0.141660
0.112134	-0.051276	-0.458606	-0.121805
0.112599	-0.053266	-0.449536	-0.101821
0.113017	-0.055264	-0.439102	-0.081771
0.113392	-0.057268	-0.427466	-0.061717
0.113725	-0.059276	-0.414789	-0.041716
0.114019	-0.061285	-0.401234	-0.021827
0.114278	-0.063293	-0.386960	-0.002104
0.114504	-0.065300	-0.372122	0.017401
0.114699	-0.067302	-0.356871	0.036639
0.114867	-0.069297	-0.341354	0.055563
0.115010	-0.071285	-0.325708	0.074129
0.115130	-0.073263	-0.310066	0.092298
0.115231	-0.075230	-0.294550	0.110032
0.115315	-0.077184	-0.279273	0.127298
0.115384	-0.079123	-0.264340	0.144064
0.115439	-0.081046	-0.249845	0.160302
0.115484	-0.082952	-0.235873	0.175989
0.115519	-0.084839	-0.222495	0.191103
0.115547	-0.086707	-0.209776	0.205625
0.115568	-0.088553	-0.197767	0.219540
0.115585	-0.090377	-0.186510	0.232836
0.115598	-0.092177	-0.176035	0.245502
0.115609	-0.093954	-0.166363	0.257532
0.115617	-0.095705	-0.157506	0.268919
0.115624	-0.097430	-0.149464	0.279662
0.115631	-0.099129	-0.142232	0.289760
0.115637	-0.100801	-0.135793	0.299214
0.115643	-0.102444	-0.130123	0.308028
0.115648	-0.104059	-0.125193	0.316206
0.115653	-0.105645	-0.120966	0.323754
0.115657	-0.107202	-0.117398	0.330680
0.115660	-0.108729	-0.114443	0.336993
0.115663	-0.110226	-0.112049	0.342701
0.115663	-0.111693	-0.110160	0.347815
